experiment,feature_mode,use_se,seed,n_mels,n_mfcc,fmin,fmax,n_fft,hop_length,win_length,sr,dur_s,boundary_loss_weight,boundary_warmup_epochs,fusion_type,aux_gate_init,best_epoch,best_val_macro_f1,test_acc,test_macro_f1
cv5_boundary_fold4_mctafd_no_se_w02_seed2024,mctafd,False,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,18,0.9249791608780217,0.9285714285714286,0.9282051282051282
cv5_boundary_fold4_mctafd_no_se_w02_seed2024,mctafd,False,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,18,0.9249791608780217,0.9285714285714286,0.9282051282051282
cv5_boundary_fold4_mctafd_no_se_w02_seed2024,mctafd,False,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,0.2,5.0,direct,-4.0,18,0.9249791608780217,0.9285714285714286,0.9282051282051282
cv5_boundary_fold4_mctafd_no_se_w02_seed3407,mctafd,False,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,0.2,5.0,direct,-4.0,12,0.9666295884315906,0.8809523809523809,0.883001059081881
cv5_boundary_fold4_mctafd_no_se_w02_seed3407,mctafd,False,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,12,0.9666295884315906,0.8809523809523809,0.883001059081881
cv5_boundary_fold4_mctafd_no_se_w02_seed3407,mctafd,False,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,12,0.9666295884315906,0.8809523809523809,0.883001059081881
cv5_boundary_fold4_mctafd_no_se_w02_seed42,mctafd,False,42,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,19,0.9158249158249159,0.9226190476190477,0.9226080793763289
cv5_boundary_fold4_mctafd_no_se_w02_seed42,mctafd,False,42,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,19,0.9158249158249159,0.9226190476190477,0.9226080793763289
cv5_boundary_fold4_mctafd_no_se_w02_seed42,mctafd,False,42,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,0.2,5.0,direct,-4.0,19,0.9158249158249159,0.9226190476190477,0.9226080793763289
cv5_boundary_fold4_mctafd_no_se_w05_seed2024,mctafd,False,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,0.5,5.0,,,17,0.9166666666666667,0.9285714285714286,0.928409090909091
cv5_boundary_fold4_mctafd_no_se_w05_seed2024,mctafd,False,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,17,0.9166666666666667,0.9285714285714286,0.928409090909091
cv5_boundary_fold4_mctafd_no_se_w05_seed2024,mctafd,False,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,17,0.9166666666666667,0.9285714285714286,0.928409090909091
cv5_boundary_fold4_mctafd_no_se_w05_seed3407,mctafd,False,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,28,0.949944382647386,0.9166666666666666,0.9166193987521271
cv5_boundary_fold4_mctafd_no_se_w05_seed3407,mctafd,False,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,28,0.949944382647386,0.9166666666666666,0.9166193987521271
cv5_boundary_fold4_mctafd_no_se_w05_seed3407,mctafd,False,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,0.5,5.0,,,28,0.949944382647386,0.9166666666666666,0.9166193987521271
cv5_boundary_fold4_mctafd_no_se_w05_seed42,mctafd,False,42,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,0.5,5.0,,,15,0.9416504584606835,0.9226190476190477,0.9223439055610866
cv5_boundary_fold4_mctafd_no_se_w05_seed42,mctafd,False,42,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,15,0.9416504584606835,0.9226190476190477,0.9223439055610866
cv5_boundary_fold4_mctafd_no_se_w05_seed42,mctafd,False,42,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,15,0.9416504584606835,0.9226190476190477,0.9223439055610866
cv5_boundary_fold4_mctafd_no_se_w10_seed2024,mctafd,False,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,1.0,5.0,,,19,0.9232736572890025,0.9107142857142857,0.9091564527757751
cv5_boundary_fold4_mctafd_no_se_w10_seed2024,mctafd,False,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,19,0.9232736572890025,0.9107142857142857,0.9091564527757751
cv5_boundary_fold4_mctafd_no_se_w10_seed2024,mctafd,False,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,19,0.9232736572890025,0.9107142857142857,0.9091564527757751
cv5_boundary_fold4_mctafd_no_se_w10_seed3407,mctafd,False,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,1.0,5.0,,,11,0.9416504584606835,0.9226190476190477,0.9226080793763288
cv5_boundary_fold4_mctafd_no_se_w10_seed3407,mctafd,False,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,11,0.9416504584606835,0.9226190476190477,0.9226080793763288
cv5_boundary_fold4_mctafd_no_se_w10_seed3407,mctafd,False,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,11,0.9416504584606835,0.9226190476190477,0.9226080793763288
cv5_boundary_fold4_mctafd_no_se_w10_seed42,mctafd,False,42,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,1.0,5.0,,,17,0.9326599326599327,0.8988095238095238,0.8999512670565302
cv5_boundary_fold4_mctafd_no_se_w10_seed42,mctafd,False,42,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,17,0.9326599326599327,0.8988095238095238,0.8999512670565302
cv5_boundary_fold4_mctafd_no_se_w10_seed42,mctafd,False,42,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,17,0.9326599326599327,0.8988095238095238,0.8999512670565302
cv5_fold0_logmel_nmel64_fmax8000_seed123,logmel,True,123,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,14,0.9497767857142857,0.9047619047619048,0.9025752554542944
cv5_fold0_logmel_nmel64_fmax8000_seed123,logmel,True,123,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,14,0.9497767857142857,0.9047619047619048,0.9025752554542944
cv5_fold0_logmel_nmel64_fmax8000_seed2024,logmel,True,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,6,0.9583217560433455,0.9226190476190477,0.9217204301075269
cv5_fold0_logmel_nmel64_fmax8000_seed2024,logmel,True,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,6,0.9583217560433455,0.9226190476190477,0.9217204301075269
cv5_fold0_logmel_nmel64_fmax8000_seed3407,logmel,True,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,5,0.9497368666169896,0.875,0.8755954048753152
cv5_fold0_logmel_nmel64_fmax8000_seed3407,logmel,True,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,5,0.9497368666169896,0.875,0.8755954048753152
cv5_fold0_logmel_nmel64_fmax8000_seed42,logmel,True,42,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,4,0.9749930536260072,0.875,0.8749822820694543
cv5_fold0_logmel_nmel64_fmax8000_seed42,logmel,True,42,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,4,0.9749930536260072,0.875,0.8749822820694543
cv5_fold0_logmel_nmel64_fmax8000_seed777,logmel,True,777,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,7,0.95,0.9226190476190477,0.9223439055610866
cv5_fold0_logmel_nmel64_fmax8000_seed777,logmel,True,777,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,7,0.95,0.9226190476190477,0.9223439055610866
cv5_fold0_mctafd_no_se_nmel64_fmax8000_seed123,mctafd,False,123,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,4,0.9239650802590819,0.8630952380952381,0.8603357151549923
cv5_fold0_mctafd_no_se_nmel64_fmax8000_seed123,mctafd,False,123,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,4,0.9239650802590819,0.8630952380952381,0.8603357151549923
cv5_fold0_mctafd_no_se_nmel64_fmax8000_seed2024,mctafd,False,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,6,0.9415204678362573,0.9047619047619048,0.9042735042735042
cv5_fold0_mctafd_no_se_nmel64_fmax8000_seed2024,mctafd,False,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,6,0.9415204678362573,0.9047619047619048,0.9042735042735042
cv5_fold0_mctafd_no_se_nmel64_fmax8000_seed3407,mctafd,False,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,11,0.9326599326599327,0.9107142857142857,0.9085233047771163
cv5_fold0_mctafd_no_se_nmel64_fmax8000_seed3407,mctafd,False,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,11,0.9326599326599327,0.9107142857142857,0.9085233047771163
cv5_fold0_mctafd_no_se_nmel64_fmax8000_seed42,mctafd,False,42,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,9,0.9412587412587412,0.8869047619047619,0.8841295193843473
cv5_fold0_mctafd_no_se_nmel64_fmax8000_seed42,mctafd,False,42,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,9,0.9412587412587412,0.8869047619047619,0.8841295193843473
cv5_fold0_mctafd_no_se_nmel64_fmax8000_seed777,mctafd,False,777,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,9,0.9412587412587412,0.9285714285714286,0.9282051282051282
cv5_fold0_mctafd_no_se_nmel64_fmax8000_seed777,mctafd,False,777,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,9,0.9412587412587412,0.9285714285714286,0.9282051282051282
cv5_fold0_mctafd_se_nmel64_fmax8000_seed123,mctafd,True,123,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,10,0.9332591768631813,0.9166666666666666,0.9162393162393162
cv5_fold0_mctafd_se_nmel64_fmax8000_seed123,mctafd,True,123,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,10,0.9332591768631813,0.9166666666666666,0.9162393162393162
cv5_fold0_mctafd_se_nmel64_fmax8000_seed2024,mctafd,True,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,12,0.9244755244755245,0.9166666666666666,0.9162393162393162
cv5_fold0_mctafd_se_nmel64_fmax8000_seed2024,mctafd,True,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,12,0.9244755244755245,0.9166666666666666,0.9162393162393162
cv5_fold0_mctafd_se_nmel64_fmax8000_seed3407,mctafd,True,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,6,0.9333333333333333,0.9226190476190477,0.9223439055610866
cv5_fold0_mctafd_se_nmel64_fmax8000_seed3407,mctafd,True,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,6,0.9333333333333333,0.9226190476190477,0.9223439055610866
cv5_fold0_mctafd_se_nmel64_fmax8000_seed42,mctafd,True,42,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,3,0.9249791608780217,0.8988095238095238,0.8993568892897073
cv5_fold0_mctafd_se_nmel64_fmax8000_seed42,mctafd,True,42,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,3,0.9249791608780217,0.8988095238095238,0.8993568892897073
cv5_fold0_mctafd_se_nmel64_fmax8000_seed777,mctafd,True,777,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,15,0.9412587412587412,0.9285714285714286,0.9282051282051282
cv5_fold0_mctafd_se_nmel64_fmax8000_seed777,mctafd,True,777,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,15,0.9412587412587412,0.9285714285714286,0.9282051282051282
cv5_fold1_logmel_nmel64_fmax8000_seed123,logmel,True,123,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,24,0.9580419580419581,0.8928571428571429,0.8938193825459849
cv5_fold1_logmel_nmel64_fmax8000_seed123,logmel,True,123,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,24,0.9580419580419581,0.8928571428571429,0.8938193825459849
cv5_fold1_logmel_nmel64_fmax8000_seed2024,logmel,True,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,18,0.9580419580419581,0.9107142857142857,0.911642364242504
cv5_fold1_logmel_nmel64_fmax8000_seed2024,logmel,True,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,18,0.9580419580419581,0.9107142857142857,0.911642364242504
cv5_fold1_logmel_nmel64_fmax8000_seed3407,logmel,True,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,21,0.9412587412587412,0.9166666666666666,0.9175443458980044
cv5_fold1_logmel_nmel64_fmax8000_seed3407,logmel,True,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,21,0.9412587412587412,0.9166666666666666,0.9175443458980044
cv5_fold1_logmel_nmel64_fmax8000_seed42,logmel,True,42,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,7,0.9408240160157135,0.9047619047619048,0.9041155028444829
cv5_fold1_logmel_nmel64_fmax8000_seed42,logmel,True,42,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,7,0.9408240160157135,0.9047619047619048,0.9041155028444829
cv5_fold1_logmel_nmel64_fmax8000_seed777,logmel,True,777,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,22,0.9497767857142857,0.8988095238095238,0.8998711414201803
cv5_fold1_logmel_nmel64_fmax8000_seed777,logmel,True,777,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,22,0.9497767857142857,0.8988095238095238,0.8998711414201803
cv5_fold1_mctafd_no_se_nmel64_fmax8000_seed123,mctafd,False,123,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,32,0.9583217560433455,0.9226190476190477,0.9225286728497687
cv5_fold1_mctafd_no_se_nmel64_fmax8000_seed123,mctafd,False,123,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,32,0.9583217560433455,0.9226190476190477,0.9225286728497687
cv5_fold1_mctafd_no_se_nmel64_fmax8000_seed2024,mctafd,False,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,17,0.95,0.8928571428571429,0.8920785007602566
cv5_fold1_mctafd_no_se_nmel64_fmax8000_seed2024,mctafd,False,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,17,0.95,0.8928571428571429,0.8920785007602566
cv5_fold1_mctafd_no_se_nmel64_fmax8000_seed3407,mctafd,False,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,32,0.9583217560433455,0.8869047619047619,0.8846468295641112
cv5_fold1_mctafd_no_se_nmel64_fmax8000_seed3407,mctafd,False,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,32,0.9583217560433455,0.8869047619047619,0.8846468295641112
cv5_fold1_mctafd_no_se_nmel64_fmax8000_seed42,mctafd,False,42,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,7,0.9416504584606835,0.8988095238095238,0.8984704200629595
cv5_fold1_mctafd_no_se_nmel64_fmax8000_seed42,mctafd,False,42,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,7,0.9416504584606835,0.8988095238095238,0.8984704200629595
cv5_fold1_mctafd_no_se_nmel64_fmax8000_seed777,mctafd,False,777,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,28,0.9583217560433455,0.8988095238095238,0.898101898101898
cv5_fold1_mctafd_no_se_nmel64_fmax8000_seed777,mctafd,False,777,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,28,0.9583217560433455,0.8988095238095238,0.898101898101898
cv5_fold1_mctafd_se_nmel64_fmax8000_seed123,mctafd,True,123,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,9,0.9583217560433455,0.9047619047619048,0.9063309091508764
cv5_fold1_mctafd_se_nmel64_fmax8000_seed123,mctafd,True,123,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,9,0.9583217560433455,0.9047619047619048,0.9063309091508764
cv5_fold1_mctafd_se_nmel64_fmax8000_seed2024,mctafd,True,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,30,0.9666295884315906,0.8988095238095238,0.8990642705502143
cv5_fold1_mctafd_se_nmel64_fmax8000_seed2024,mctafd,True,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,30,0.9666295884315906,0.8988095238095238,0.8990642705502143
cv5_fold1_mctafd_se_nmel64_fmax8000_seed3407,mctafd,True,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,21,0.9666666666666668,0.9047619047619048,0.9045769094814693
cv5_fold1_mctafd_se_nmel64_fmax8000_seed3407,mctafd,True,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,21,0.9666666666666668,0.9047619047619048,0.9045769094814693
cv5_fold1_mctafd_se_nmel64_fmax8000_seed42,mctafd,True,42,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,27,0.9665178571428572,0.9226190476190477,0.9227735859261963
cv5_fold1_mctafd_se_nmel64_fmax8000_seed42,mctafd,True,42,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,27,0.9665178571428572,0.9226190476190477,0.9227735859261963
cv5_fold1_mctafd_se_nmel64_fmax8000_seed777,mctafd,True,777,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,11,0.9583217560433455,0.9166666666666666,0.9171286031042128
cv5_fold1_mctafd_se_nmel64_fmax8000_seed777,mctafd,True,777,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,11,0.9583217560433455,0.9166666666666666,0.9171286031042128
cv5_fold2_logmel_nmel64_fmax8000_seed123,logmel,True,123,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,9,0.9332591768631813,0.9285714285714286,0.9282244853152286
cv5_fold2_logmel_nmel64_fmax8000_seed123,logmel,True,123,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,9,0.9332591768631813,0.9285714285714286,0.9282244853152286
cv5_fold2_logmel_nmel64_fmax8000_seed2024,logmel,True,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,47,0.9665178571428572,0.9285714285714286,0.9273653590991052
cv5_fold2_logmel_nmel64_fmax8000_seed2024,logmel,True,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,47,0.9665178571428572,0.9285714285714286,0.9273653590991052
cv5_fold2_logmel_nmel64_fmax8000_seed3407,logmel,True,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,33,0.9415204678362573,0.9345238095238095,0.9342909970132272
cv5_fold2_logmel_nmel64_fmax8000_seed3407,logmel,True,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,33,0.9415204678362573,0.9345238095238095,0.9342909970132272
cv5_fold2_logmel_nmel64_fmax8000_seed42,logmel,True,42,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,20,0.9416504584606835,0.9345238095238095,0.9344401873137506
cv5_fold2_logmel_nmel64_fmax8000_seed42,logmel,True,42,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,20,0.9416504584606835,0.9345238095238095,0.9344401873137506
cv5_fold2_logmel_nmel64_fmax8000_seed777,logmel,True,777,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,6,0.9244755244755245,0.9226190476190477,0.9227735859261963
cv5_fold2_logmel_nmel64_fmax8000_seed777,logmel,True,777,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,6,0.9244755244755245,0.9226190476190477,0.9227735859261963
cv5_fold2_mctafd_no_se_nmel64_fmax8000_seed123,mctafd,False,123,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,30,0.9416504584606835,0.9523809523809523,0.9523809523809523
cv5_fold2_mctafd_no_se_nmel64_fmax8000_seed123,mctafd,False,123,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,30,0.9416504584606835,0.9523809523809523,0.9523809523809523
cv5_fold2_mctafd_no_se_nmel64_fmax8000_seed2024,mctafd,False,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,25,0.9497767857142857,0.9166666666666666,0.9164772727272728
cv5_fold2_mctafd_no_se_nmel64_fmax8000_seed2024,mctafd,False,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,25,0.9497767857142857,0.9166666666666666,0.9164772727272728
cv5_fold2_mctafd_no_se_nmel64_fmax8000_seed3407,mctafd,False,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,13,0.9333333333333333,0.9226190476190477,0.9226080793763289
cv5_fold2_mctafd_no_se_nmel64_fmax8000_seed3407,mctafd,False,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,13,0.9333333333333333,0.9226190476190477,0.9226080793763289
cv5_fold2_mctafd_no_se_nmel64_fmax8000_seed42,mctafd,False,42,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,31,0.9583217560433455,0.9404761904761905,0.9404761904761905
cv5_fold2_mctafd_no_se_nmel64_fmax8000_seed42,mctafd,False,42,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,31,0.9583217560433455,0.9404761904761905,0.9404761904761905
cv5_fold2_mctafd_no_se_nmel64_fmax8000_seed777,mctafd,False,777,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,9,0.9249791608780217,0.8988095238095238,0.8998711414201803
cv5_fold2_mctafd_no_se_nmel64_fmax8000_seed777,mctafd,False,777,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,9,0.9249791608780217,0.8988095238095238,0.8998711414201803
cv5_fold2_mctafd_se_nmel64_fmax8000_seed123,mctafd,True,123,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,21,0.9332591768631813,0.9285714285714286,0.928409090909091
cv5_fold2_mctafd_se_nmel64_fmax8000_seed123,mctafd,True,123,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,21,0.9332591768631813,0.9285714285714286,0.928409090909091
cv5_fold2_mctafd_se_nmel64_fmax8000_seed2024,mctafd,True,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,11,0.923965080259082,0.9047619047619048,0.9035805626598465
cv5_fold2_mctafd_se_nmel64_fmax8000_seed2024,mctafd,True,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,11,0.923965080259082,0.9047619047619048,0.9035805626598465
cv5_fold2_mctafd_se_nmel64_fmax8000_seed3407,mctafd,True,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,32,0.95,0.9404761904761905,0.9404424276800907
cv5_fold2_mctafd_se_nmel64_fmax8000_seed3407,mctafd,True,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,32,0.95,0.9404761904761905,0.9404424276800907
cv5_fold2_mctafd_se_nmel64_fmax8000_seed42,mctafd,True,42,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,17,0.924812030075188,0.9047619047619048,0.9045454545454545
cv5_fold2_mctafd_se_nmel64_fmax8000_seed42,mctafd,True,42,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,17,0.924812030075188,0.9047619047619048,0.9045454545454545
cv5_fold2_mctafd_se_nmel64_fmax8000_seed777,mctafd,True,777,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,9,0.9249791608780217,0.9166666666666666,0.9175443458980044
cv5_fold2_mctafd_se_nmel64_fmax8000_seed777,mctafd,True,777,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,9,0.9249791608780217,0.9166666666666666,0.9175443458980044
cv5_fold3_logmel_nmel64_fmax8000_seed123,logmel,True,123,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,16,0.9244730679156908,0.9226190476190477,0.9225202213707961
cv5_fold3_logmel_nmel64_fmax8000_seed123,logmel,True,123,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,16,0.9244730679156908,0.9226190476190477,0.9225202213707961
cv5_fold3_logmel_nmel64_fmax8000_seed2024,logmel,True,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,26,0.9332591768631813,0.8928571428571429,0.8926136363636363
cv5_fold3_logmel_nmel64_fmax8000_seed2024,logmel,True,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,26,0.9332591768631813,0.8928571428571429,0.8926136363636363
cv5_fold3_logmel_nmel64_fmax8000_seed3407,logmel,True,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,22,0.9326599326599327,0.9166666666666666,0.9166193987521271
cv5_fold3_logmel_nmel64_fmax8000_seed3407,logmel,True,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,22,0.9326599326599327,0.9166666666666666,0.9166193987521271
cv5_fold3_logmel_nmel64_fmax8000_seed42,logmel,True,42,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,22,0.9416504584606835,0.8988095238095238,0.8984497226568056
cv5_fold3_logmel_nmel64_fmax8000_seed42,logmel,True,42,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,22,0.9416504584606835,0.8988095238095238,0.8984497226568056
