noise_environment,target_active_snr_db,snr_reference,y_true,n,active_snr_mean,active_snr_std,active_snr_min,active_snr_max,full_window_snr_mean,full_window_snr_std,full_window_snr_min,full_window_snr_max,valid_duration_ratio_mean,valid_duration_ratio_std
STRAFFIC,10.0,active_valid_region,feeding,42,10.00000004355547,1.881682714381792e-07,9.999999696347802,10.00000032728233,9.997403914950652,0.010845304181860749,9.942347929821366,10.00000032728233,0.9997775297619048,0.0008018905224005372
STRAFFIC,10.0,active_valid_region,stress_vocal,42,9.999999945100354,2.194175230681443e-07,9.999999546626082,10.000000478224294,9.997980426449661,0.012323466034950752,9.920038102954003,10.000000478224294,0.9998169642857144,0.0009414695288183217
STRAFFIC,20.0,active_valid_region,calm_grunt,42,20.000000005008108,2.0187600775544436e-07,19.9999996740572,20.000000396869364,20.000000005008108,2.0187600775544436e-07,19.9999996740572,20.000000396869364,1.0,0.0
STRAFFIC,20.0,active_valid_region,cough,42,20.00000000327727,2.40000762752056e-07,19.999999545010844,20.000000382284092,13.443975975343484,1.323565727114441,10.862878714500784,16.603371291982278,0.23104947916666668,0.05161604295929562
STRAFFIC,20.0,active_valid_region,feeding,42,19.99999997701937,2.329023403514447e-07,19.999999503077877,20.000000393009554,19.997403848408084,0.010845293813271446,19.94234812783531,20.000000393009554,0.9997775297619048,0.0008018905224005372
STRAFFIC,20.0,active_valid_region,stress_vocal,42,19.9999999762841,2.2165453003290379e-07,19.999999563613333,20.00000038216936,19.99798045761805,0.012323550656787795,19.92003759637014,20.00000038216936,0.9998169642857144,0.0009414695288183217
TBUS,0.0,active_valid_region,calm_grunt,42,-1.3865996999255196e-08,2.0756755434497833e-07,-3.5753771558772136e-07,4.0470204872220203e-07,-1.3865996999255196e-08,2.0756755434497833e-07,-3.5753771558772136e-07,4.0470204872220203e-07,1.0,0.0
TBUS,0.0,active_valid_region,cough,42,-1.647390057644884e-08,2.1710970012910358e-07,-4.1856962758484877e-07,4.252227125061232e-07,-6.895063458002452,1.4685505580207179,-10.283861041572193,-3.325129690109645,0.23104947916666668,0.05161604295929562
TBUS,0.0,active_valid_region,feeding,42,1.1753160387957394e-09,2.2993923615020683e-07,-4.0755105074205726e-07,4.294178762225085e-07,-0.0013815745502646296,0.006378811089662812,-0.04043041879434505,4.191928464397555e-07,0.9997775297619048,0.0008018905224005372
TBUS,0.0,active_valid_region,stress_vocal,42,5.5576208309800376e-08,2.1496727713430207e-07,-3.1981554283286647e-07,4.3614486035833754e-07,-0.00046388722430961695,0.0014947776844256469,-0.008795873590355208,4.3614486035833754e-07,0.9998169642857144,0.0009414695288183217
TBUS,10.0,active_valid_region,calm_grunt,42,9.999999978210875,2.0911217416102898e-07,9.99999956270698,10.000000304062818,9.999999978210875,2.0911217416102898e-07,9.99999956270698,10.000000304062818,1.0,0.0
TBUS,10.0,active_valid_region,cough,42,10.00000000381659,2.569569603385679e-07,9.999999538260713,10.000000353954823,3.104936562212093,1.468550576334711,-0.283861522025148,6.674870725215037,0.23104947916666668,0.05161604295929562
TBUS,10.0,active_valid_region,feeding,42,9.999999949674296,1.9837226125886766e-07,9.999999640753654,10.000000479498205,9.998618373950412,0.006378804936825357,9.959569535539202,10.00000031725799,0.9997775297619048,0.0008018905224005372
TBUS,10.0,active_valid_region,stress_vocal,42,9.99999996912244,2.1380017513170586e-07,9.999999597001178,10.000000407907857,9.999536026317296,0.0014948612050131435,9.99120364468773,10.000000217672426,0.9998169642857144,0.0009414695288183217
TBUS,20.0,active_valid_region,calm_grunt,42,19.999999951677793,2.207800963874877e-07,19.99999952435472,20.000000351534375,19.999999951677793,2.207800963874877e-07,19.99999952435472,20.000000351534375,1.0,0.0
TBUS,20.0,active_valid_region,cough,42,19.999999969749457,1.9941870177960504e-07,19.999999586800666,20.00000035449655,13.104936528263382,1.4685506268029394,9.716138390787503,16.674870310126394,0.23104947916666668,0.05161604295929562
TBUS,20.0,active_valid_region,feeding,42,20.000000038035733,1.9637101955931898e-07,19.999999695137646,20.000000388197826,19.998618462313374,0.006378867480512709,19.95956925709697,20.000000388197826,0.9997775297619048,0.0008018905224005372
TBUS,20.0,active_valid_region,stress_vocal,42,20.00000003925056,2.1256616584380894e-07,19.999999575469772,20.000000372511657,19.999536096451468,0.0014947885452512445,19.991204122751476,20.000000337689016,0.9998169642857144,0.0009414695288183217
