threshold,coverage,selective_risk,selective_acc,n_accepted,n_total
0.77,0.925,0.027027027027026973,0.972972972972973,111,120
0.78,0.925,0.027027027027026973,0.972972972972973,111,120
0.79,0.925,0.027027027027026973,0.972972972972973,111,120
0.8,0.9166666666666666,0.027272727272727226,0.9727272727272728,110,120
0.81,0.9166666666666666,0.027272727272727226,0.9727272727272728,110,120
0.8200000000000001,0.9,0.0092592592592593,0.9907407407407407,108,120
0.8300000000000001,0.9,0.0092592592592593,0.9907407407407407,108,120
0.84,0.8916666666666667,0.009345794392523366,0.9906542056074766,107,120
0.85,0.8916666666666667,0.009345794392523366,0.9906542056074766,107,120
0.86,0.8916666666666667,0.009345794392523366,0.9906542056074766,107,120
0.87,0.875,0.00952380952380949,0.9904761904761905,105,120
0.88,0.875,0.00952380952380949,0.9904761904761905,105,120
0.89,0.875,0.00952380952380949,0.9904761904761905,105,120
0.9,0.8666666666666667,0.009615384615384581,0.9903846153846154,104,120
0.91,0.85,0.009803921568627416,0.9901960784313726,102,120
0.92,0.8333333333333334,0.010000000000000009,0.99,100,120
0.93,0.8166666666666667,0.010204081632653073,0.9897959183673469,98,120
0.9400000000000001,0.8,0.01041666666666663,0.9895833333333334,96,120
0.9500000000000001,0.7916666666666666,0.010526315789473717,0.9894736842105263,95,120
0.96,0.7833333333333333,0.010638297872340385,0.9893617021276596,94,120
0.97,0.7083333333333334,0.0117647058823529,0.9882352941176471,85,120
0.98,0.6333333333333333,0.013157894736842146,0.9868421052631579,76,120
0.99,0.6,0.0,1.0,72,120
1.0,0.041666666666666664,0.0,1.0,5,120
