threshold,coverage,selective_risk,selective_acc,n_accepted,n_total
0.8457677364349365,0.95,0.01754385964912286,0.9824561403508771,114,120
0.85,0.95,0.01754385964912286,0.9824561403508771,114,120
0.86,0.9416666666666667,0.017699115044247815,0.9823008849557522,113,120
0.87,0.9333333333333333,0.017857142857142905,0.9821428571428571,112,120
0.88,0.9333333333333333,0.017857142857142905,0.9821428571428571,112,120
0.89,0.9166666666666666,0.009090909090909038,0.990909090909091,110,120
0.9,0.9083333333333333,0.00917431192660545,0.9908256880733946,109,120
0.91,0.9083333333333333,0.00917431192660545,0.9908256880733946,109,120
0.92,0.9083333333333333,0.00917431192660545,0.9908256880733946,109,120
0.93,0.9083333333333333,0.00917431192660545,0.9908256880733946,109,120
0.9400000000000001,0.9083333333333333,0.00917431192660545,0.9908256880733946,109,120
0.9500000000000001,0.9083333333333333,0.00917431192660545,0.9908256880733946,109,120
0.96,0.8916666666666667,0.009345794392523366,0.9906542056074766,107,120
0.97,0.8666666666666667,0.009615384615384581,0.9903846153846154,104,120
0.98,0.8166666666666667,0.0,1.0,98,120
0.99,0.775,0.0,1.0,93,120
1.0,0.5,0.0,1.0,60,120
