clip_path,source_wav,event_csv,start_s,end_s,dur_s,max_prob,mean_prob,rank_in_file
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-29_23-57-46_617__rank001__p1.000__103.30-105.80.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-29_23-57-46_617.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-29_23-57-46_617_events.csv,103.3,105.8,2.5,0.999803,0.997796,1
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-29_23-57-46_617__rank002__p1.000__99.00-102.30.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-29_23-57-46_617.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-29_23-57-46_617_events.csv,99.0,102.3,3.3,0.999519,0.979483,2
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-29_23-57-46_617__rank003__p0.999__96.50-99.50.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-29_23-57-46_617.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-29_23-57-46_617_events.csv,96.5,99.5,3.0,0.998803,0.96061,3
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-29_23-57-46_617__rank004__p0.998__353.60-356.80.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-29_23-57-46_617.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-29_23-57-46_617_events.csv,353.6,356.8,3.2,0.997558,0.924806,4
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-29_23-57-46_617__rank005__p0.996__106.70-109.50.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-29_23-57-46_617.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-29_23-57-46_617_events.csv,106.7,109.5,2.8,0.996202,0.959762,5
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-29_23-57-46_617__rank006__p0.995__302.30-305.50.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-29_23-57-46_617.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-29_23-57-46_617_events.csv,302.3,305.5,3.2,0.994677,0.876393,6
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-29_23-57-46_617__rank007__p0.990__96.00-97.70.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-29_23-57-46_617.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-29_23-57-46_617_events.csv,96.0,97.7,1.7,0.990087,0.93352,7
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-29_23-57-46_617__rank008__p0.990__270.90-272.80.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-29_23-57-46_617.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-29_23-57-46_617_events.csv,270.9,272.8,1.9,0.989886,0.949509,8
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-29_23-57-46_617__rank009__p0.989__105.30-107.20.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-29_23-57-46_617.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-29_23-57-46_617_events.csv,105.3,107.2,1.9,0.989457,0.919821,9
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-29_23-57-46_617__rank010__p0.988__285.80-288.60.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-29_23-57-46_617.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-29_23-57-46_617_events.csv,285.8,288.6,2.8,0.988471,0.909333,10
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-29_23-57-46_617__rank011__p0.987__217.80-219.90.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-29_23-57-46_617.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-29_23-57-46_617_events.csv,217.8,219.9,2.1,0.986635,0.896317,11
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-29_23-57-46_617__rank012__p0.986__281.50-283.40.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-29_23-57-46_617.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-29_23-57-46_617_events.csv,281.5,283.4,1.9,0.985566,0.902589,12
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-29_23-57-46_617__rank013__p0.985__200.80-202.70.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-29_23-57-46_617.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-29_23-57-46_617_events.csv,200.8,202.7,1.9,0.985274,0.910837,13
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-29_23-57-46_617__rank014__p0.985__339.90-342.20.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-29_23-57-46_617.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-29_23-57-46_617_events.csv,339.9,342.2,2.3,0.984705,0.870538,14
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-29_23-57-46_617__rank015__p0.982__317.90-319.80.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-29_23-57-46_617.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-29_23-57-46_617_events.csv,317.9,319.8,1.9,0.982399,0.9337,15
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-29_23-57-46_617__rank016__p0.982__307.40-309.70.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-29_23-57-46_617.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-29_23-57-46_617_events.csv,307.4,309.7,2.3,0.981831,0.917082,16
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-29_23-57-46_617__rank017__p0.981__3.40-5.60.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-29_23-57-46_617.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-29_23-57-46_617_events.csv,3.4,5.6,2.2,0.980709,0.917938,17
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-29_23-57-46_617__rank018__p0.981__188.40-190.10.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-29_23-57-46_617.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-29_23-57-46_617_events.csv,188.4,190.1,1.7,0.980696,0.896714,18
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-29_23-57-46_617__rank019__p0.980__267.70-269.50.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-29_23-57-46_617.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-29_23-57-46_617_events.csv,267.7,269.5,1.8,0.980487,0.905794,19
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-29_23-57-46_617__rank020__p0.980__274.60-276.80.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-29_23-57-46_617.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-29_23-57-46_617_events.csv,274.6,276.8,2.2,0.980046,0.926623,20
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-03-47_130__rank001__p0.998__172.80-175.90.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-03-47_130.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-03-47_130_events.csv,172.8,175.9,3.1,0.998133,0.914604,1
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-03-47_130__rank002__p0.997__288.30-291.40.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-03-47_130.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-03-47_130_events.csv,288.3,291.4,3.1,0.997487,0.915767,2
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-03-47_130__rank003__p0.997__149.70-152.00.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-03-47_130.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-03-47_130_events.csv,149.7,152.0,2.3,0.997099,0.933887,3
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-03-47_130__rank004__p0.997__145.50-147.80.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-03-47_130.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-03-47_130_events.csv,145.5,147.8,2.3,0.996684,0.921889,4
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-03-47_130__rank005__p0.996__257.80-260.40.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-03-47_130.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-03-47_130_events.csv,257.8,260.4,2.6,0.996313,0.918245,5
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-03-47_130__rank006__p0.994__204.20-206.60.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-03-47_130.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-03-47_130_events.csv,204.2,206.6,2.4,0.994464,0.925525,6
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-03-47_130__rank007__p0.994__278.40-280.60.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-03-47_130.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-03-47_130_events.csv,278.4,280.6,2.2,0.994367,0.920016,7
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-03-47_130__rank008__p0.994__318.00-320.20.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-03-47_130.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-03-47_130_events.csv,318.0,320.2,2.2,0.994216,0.967279,8
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-03-47_130__rank009__p0.994__210.80-213.00.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-03-47_130.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-03-47_130_events.csv,210.8,213.0,2.2,0.99391,0.899742,9
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-03-47_130__rank010__p0.994__269.20-271.30.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-03-47_130.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-03-47_130_events.csv,269.2,271.3,2.1,0.993521,0.894032,10
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-03-47_130__rank011__p0.992__321.90-324.30.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-03-47_130.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-03-47_130_events.csv,321.9,324.3,2.4,0.992481,0.926304,11
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-03-47_130__rank012__p0.992__101.90-103.80.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-03-47_130.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-03-47_130_events.csv,101.9,103.8,1.9,0.991621,0.948985,12
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-03-47_130__rank013__p0.991__119.50-121.90.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-03-47_130.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-03-47_130_events.csv,119.5,121.9,2.4,0.991478,0.868961,13
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-03-47_130__rank014__p0.991__293.70-296.20.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-03-47_130.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-03-47_130_events.csv,293.7,296.2,2.5,0.991445,0.883135,14
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-03-47_130__rank015__p0.991__290.50-293.20.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-03-47_130.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-03-47_130_events.csv,290.5,293.2,2.7,0.990971,0.890042,15
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-03-47_130__rank016__p0.991__201.10-203.40.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-03-47_130.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-03-47_130_events.csv,201.1,203.4,2.3,0.990937,0.937503,16
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-03-47_130__rank017__p0.988__244.10-246.30.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-03-47_130.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-03-47_130_events.csv,244.1,246.3,2.2,0.987897,0.857593,17
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-03-47_130__rank018__p0.987__127.60-129.60.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-03-47_130.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-03-47_130_events.csv,127.6,129.6,2.0,0.98667,0.863319,18
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-03-47_130__rank019__p0.986__195.30-197.60.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-03-47_130.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-03-47_130_events.csv,195.3,197.6,2.3,0.986323,0.876781,19
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-03-47_130__rank020__p0.986__172.20-174.00.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-03-47_130.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-03-47_130_events.csv,172.2,174.0,1.8,0.986006,0.82775,20
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-09-47_321__rank001__p0.990__38.60-42.00.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-09-47_321.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-09-47_321_events.csv,38.6,42.0,3.4,0.98984,0.847228,1
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-09-47_321__rank002__p0.984__248.50-250.80.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-09-47_321.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-09-47_321_events.csv,248.5,250.8,2.3,0.984396,0.790146,2
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-09-47_321__rank003__p0.980__164.70-166.20.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-09-47_321.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-09-47_321_events.csv,164.7,166.2,1.5,0.979832,0.894334,3
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-09-47_321__rank004__p0.978__67.40-70.00.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-09-47_321.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-09-47_321_events.csv,67.4,70.0,2.6,0.977786,0.826951,4
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-09-47_321__rank005__p0.978__222.20-223.90.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-09-47_321.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-09-47_321_events.csv,222.2,223.9,1.7,0.977672,0.928856,5
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-09-47_321__rank006__p0.978__192.00-194.40.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-09-47_321.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-09-47_321_events.csv,192.0,194.4,2.4,0.977509,0.883376,6
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-09-47_321__rank007__p0.975__86.50-88.70.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-09-47_321.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-09-47_321_events.csv,86.5,88.7,2.2,0.975291,0.834917,7
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-09-47_321__rank008__p0.975__41.70-44.70.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-09-47_321.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-09-47_321_events.csv,41.7,44.7,3.0,0.974928,0.88148,8
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-09-47_321__rank009__p0.975__43.50-46.30.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-09-47_321.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-09-47_321_events.csv,43.5,46.3,2.8,0.974538,0.842503,9
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-09-47_321__rank010__p0.973__269.80-271.20.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-09-47_321.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-09-47_321_events.csv,269.8,271.2,1.4,0.973358,0.973358,10
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-09-47_321__rank011__p0.968__275.70-277.50.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-09-47_321.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-09-47_321_events.csv,275.7,277.5,1.8,0.968316,0.797739,11
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-09-47_321__rank012__p0.966__231.60-233.90.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-09-47_321.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-09-47_321_events.csv,231.6,233.9,2.3,0.966378,0.850452,12
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-09-47_321__rank013__p0.966__211.80-213.40.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-09-47_321.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-09-47_321_events.csv,211.8,213.4,1.6,0.965776,0.949612,13
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-09-47_321__rank014__p0.966__196.30-198.10.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-09-47_321.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-09-47_321_events.csv,196.3,198.1,1.8,0.9657,0.766791,14
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-09-47_321__rank015__p0.965__287.60-289.80.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-09-47_321.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-09-47_321_events.csv,287.6,289.8,2.2,0.964987,0.832553,15
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-09-47_321__rank016__p0.965__228.90-230.30.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-09-47_321.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-09-47_321_events.csv,228.9,230.3,1.4,0.964915,0.964915,16
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-09-47_321__rank017__p0.962__76.90-79.30.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-09-47_321.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-09-47_321_events.csv,76.9,79.3,2.4,0.961985,0.900455,17
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-09-47_321__rank018__p0.962__219.00-220.80.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-09-47_321.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-09-47_321_events.csv,219.0,220.8,1.8,0.961836,0.836821,18
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-09-47_321__rank019__p0.961__177.30-179.40.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-09-47_321.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-09-47_321_events.csv,177.3,179.4,2.1,0.960547,0.807917,19
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-09-47_321__rank020__p0.960__204.80-207.20.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-09-47_321.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-09-47_321_events.csv,204.8,207.2,2.4,0.960499,0.776656,20
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-15-47_817__rank001__p0.999__231.10-234.10.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-15-47_817.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-15-47_817_events.csv,231.1,234.1,3.0,0.999081,0.949771,1
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-15-47_817__rank002__p0.993__70.30-73.20.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-15-47_817.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-15-47_817_events.csv,70.3,73.2,2.9,0.992957,0.876314,2
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-15-47_817__rank003__p0.992__233.20-235.30.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-15-47_817.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-15-47_817_events.csv,233.2,235.3,2.1,0.992213,0.895729,3
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-15-47_817__rank004__p0.992__33.90-35.80.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-15-47_817.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-15-47_817_events.csv,33.9,35.8,1.9,0.992127,0.891188,4
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-15-47_817__rank005__p0.983__165.10-167.40.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-15-47_817.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-15-47_817_events.csv,165.1,167.4,2.3,0.983498,0.848738,5
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-15-47_817__rank006__p0.981__58.60-60.40.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-15-47_817.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-15-47_817_events.csv,58.6,60.4,1.8,0.981488,0.950398,6
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-15-47_817__rank007__p0.980__67.00-69.70.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-15-47_817.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-15-47_817_events.csv,67.0,69.7,2.7,0.980186,0.877344,7
